name,code,url,description,performance,performancetimes,features,featuredescription
CHEFTOP-X Digital.ID,XEDA-1011-EXRS,https://unox.com/en_fr/ovens/cheftop-x-xeda-1011-exrs/,"Professional high-performance combi oven equipped with a state-of-the-art operating system and intelligent technology designed to perfectly handle any gastronomy, pastry and bakery cooking process.",,,"Air.Maxi250 km/h,Dry.Maxi45 m3/h,STEAM.Maxi22 l/sec","Air speed produced by fans.,Steam extraction capacity.,Steam production capacity."
CHEFTOP-X Digital.ID,XEDA-1011-GXRS,https://unox.com/en_fr/ovens/cheftop-x-xeda-1011-gxrs/,"Professional high-performance combi oven equipped with a state-of-the-art operating system and intelligent technology designed to perfectly handle any gastronomy, pastry and bakery cooking process.",,,"Air.Maxi250 km/h,Dry.Maxi45 m3/h,STEAM.Maxi22 l/sec","Air speed produced by fans.,Steam extraction capacity.,Steam production capacity."
CHEFTOP-X Digital.ID,XEDA-1021-EXRS,https://unox.com/en_fr/ovens/cheftop-x-xeda-1021-exrs/,"Professional high-performance combi oven equipped with a state-of-the-art operating system and intelligent technology designed to perfectly handle any gastronomy, pastry and bakery cooking process.",,,"Air.Maxi250 km/h,Dry.Maxi45 m3/h,STEAM.Maxi22 l/sec","Air speed produced by fans.,Steam extraction capacity.,Steam production capacity."
CHEFTOP-X Digital.ID,XEDA-1021-GXRS,https://unox.com/en_fr/ovens/cheftop-x-xeda-1021-gxrs/,"Professional high-performance combi oven equipped with a state-of-the-art operating system and intelligent technology designed to perfectly handle any gastronomy, pastry and bakery cooking process.",,,"Air.Maxi250 km/h,Dry.Maxi45 m3/h,STEAM.Maxi22 l/sec","Air speed produced by fans.,Steam extraction capacity.,Steam production capacity."
BAKERTOP-X Digital.ID,XELA-10EU-EXRS,https://unox.com/en_fr/ovens/bakertop-x-xela-10eu-exrs/,Professional high-performance combi oven equipped with a state-of-the-art operating system and intelligent technology designed to perfectly handle any pastry and bakery cooking process. Nevertheless it is ideal for gastronomy cooking processes.,,,"Air.Maxi250 km/h,Dry.Maxi45 m3/h,STEAM.Maxi14 l/sec","Air speed produced by fans.,Steam extraction capacity.,Steam production capacity."
CHEFLUX MANUAL,XV893,https://unox.com/en_fr/ovens/cheflux-manual-xv893/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
CHEFLUX MANUAL,XV813G,https://unox.com/en_fr/ovens/cheflux-manual-xv813g/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
BAKERTOP MIND.Maps BIG PLUS,XEBL-16EU-DPRS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-plus-xebl-16eu-dprs/,"BAKERTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps BIG PLUS,XEBL-16EU-YPRS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-plus-xebl-16eu-yprs/,"BAKERTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps BIG PLUS,XEBL-16EU-GPRS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-plus-xebl-16eu-gprs/,"BAKERTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps BIG ONE,XEBL-16EU-E1RS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-one-xebl-16eu-e1rs/,BAKERTOP MIND.Maps BIGONEis the UNOX combi-oven with which you can make large quantities of baking in a simple and intuitive way.,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","18 minutes,20 minutes,27 minutes,48 minutes,22 minutes,20 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERLUX & LINEMISS MANUAL,XB1083,https://unox.com/en_fr/ovens/bakerlux-linemiss-manual-xb1083/,BAKERLUX & LINEMISSovens are designed for professionals that require a highly productive bakery and pastry shop with nothing superfluous. The perfect combination of efficiency and simplicity. In less than a square meter.,"24 pcsrosetta bread,6 pcssheet pan pizzas,35 pcsshortbread biscuits,48 pcsstuffed danishes,30 pcsbaguette  of sea bream,24 pcs sponge cake tin","16 minutes,22 minutes,16 minutes,20 minutes,18 minutes,28 minutes",,
CHEFTOP MIND.Maps BIG PLUS,XEVL-2011-YPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2011-yprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2011-DPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2011-dprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2011-GPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2011-gprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG ONE,XEVL-2011-E1RS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-one-xevl-2011-e1rs/,CHEFTOP MIND.Maps BIGONEis the Unox combi-oven with which you can make large quantities of cooking in a simple and intuitive way.,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roasted chickens (1.3kg),Full loadof sea bass fillet (0.3kg),Full loadof frozen demi-baguettes","7 minutes,10 minutes,26 minutes,28 minutes,41 minutes,12 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2021-YPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2021-yprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2021-DPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2021-dprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2021-GPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2021-gprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG COMPACT PLUS,XECL-2013-YPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-compact-plus-xecl-2013-yprs/,"CHEFTOP MIND.MapsBIG COMPACT PLUS trolley ovenis the ideal intelligent tool for large kitchens and cooking centres, that need to maximise space productivity.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG COMPACT ONE,XECL-2013-E1RS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-compact-one-xecl-2013-e1rs/,"CHEFTOP MIND.MapsBIG COMPACT ONE trolley ovenis the ideal tool for large kitchens, that need simple technology, to maximise productivity and space.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roasted chickens (1.3kg),Full loadof sea bass fillet (0.3kg),Full loadof frozen demi-baguettes","7 minutes,10 minutes,26 minutes,28 minutes,41 minutes,12 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFLUX MANUAL,XV1093,https://unox.com/en_fr/ovens/cheflux-manual-xv1093/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
CHEFLUX MANUAL,XV4093,https://unox.com/en_fr/ovens/cheflux-manual-xv4093/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
